ERR3332502	200	cram	Illumina	10296149269
ERR4162187	445	cram	Illumina	22410428987
ERR4183335	193	cram	Illumina	9710771495
ERR4183370	221	cram	Illumina	11143973197
ERR4183411	301	cram	Illumina	15447508380
SRR11773636	1344	cram	Illumina	69763163455
SRR16708361	128	cram	Illumina	6572390515
SRR22566726	242	cram	Illumina	12456902493
SRR22566727	366	cram	Illumina	18605489613
SRR25655883	305	cram	Illumina	15836426700
SRR25728151	82	cram	Illumina	4256148212
SRR25739586	67	cram	Illumina	3436654149
SRR25740020	97	cram	Illumina	5027503173
SRR25740145	296	cram	Illumina	15153605302
SRR25740398	831	cram	Illumina	42144279150
SRR25745629	348	cram	Illumina	17814559616
SRR25746014	156	cram	Illumina	7962038834
SRR25746037	138	cram	Illumina	7276548966
SRR25747816	509	cram	Illumina	26221180955
SRR25748129	604	cram	Illumina	31599428940
SRR25748633	909	cram	Illumina	54647644270
SRR25750764	700	cram	Illumina	36362554771
SRR27847756	114	cram	Illumina	5946438437
SRR6691953	177	cram	Illumina	8634139054
SRR25655945	1385	cram	Illumina	72794461728
SRR25741884	1328	cram	Illumina	70831211850
SRR25741982	1443	cram	Illumina	76527159984
SRR25745708	1932	cram	Illumina	100027265400
SRR25748453	1470	cram	Illumina	75500662200
SRR28395638	2443	cram	Illumina	129835587679
SRR28415499	1418	cram	Illumina	75383243629
ERR2204265	222	fasta	Illumina	14767543149
ERR3316087	224	fasta	Illumina	14430979249
ERR3316123	202	fasta	Illumina	13258673233
ERR3316169	215	fasta	Illumina	13749580575
ERR3316171	250	fasta	Illumina	16454626436
ERR3332430	183	fasta	Illumina	11772138482
ERR3332502	160	fasta	Illumina	10296149269
ERR4162187	344	fasta	Illumina	22410428987
ERR4183335	152	fasta	Illumina	9710771495
ERR4183370	174	fasta	Illumina	11143973197
ERR4183411	236	fasta	Illumina	15447508380
SRR11773636	1056	fasta	Illumina	69763163455
SRR16708361	102	fasta	Illumina	6572390515
SRR22566726	195	fasta	Illumina	12456902493
SRR22566727	282	fasta	Illumina	18605489613
SRR25655883	242	fasta	Illumina	15836426700
SRR25728151	66	fasta	Illumina	4256148212
SRR25739586	55	fasta	Illumina	3436654149
SRR25740020	78	fasta	Illumina	5027503173
SRR25740145	235	fasta	Illumina	15153605302
SRR25740398	631	fasta	Illumina	42144279150
SRR25745629	276	fasta	Illumina	17814559616
SRR25746014	125	fasta	Illumina	7962038834
SRR25746037	117	fasta	Illumina	7276548966
SRR25747816	406	fasta	Illumina	26221180955
SRR25748129	497	fasta	Illumina	31599428940
SRR25748633	747	fasta	Illumina	54647644270
SRR25750764	553	fasta	Illumina	36362554771
SRR27847756	90	fasta	Illumina	5946438437
SRR6691953	133	fasta	Illumina	8634139054
SRR25655945	1151	fasta	Illumina	72794461728
SRR25741884	1342	fasta	Illumina	70831211850
SRR25741982	1197	fasta	Illumina	76527159984
SRR25745708	1555	fasta	Illumina	100027265400
SRR25748453	1207	fasta	Illumina	75500662200
SRR28395638	2012	fasta	Illumina	129835587679
SRR28415499	1172	fasta	Illumina	75383243629
ERR2204265	261	fasta.gz	Illumina	14767543149
ERR3316087	261	fasta.gz	Illumina	14430979249
ERR3316123	242	fasta.gz	Illumina	13258673233
ERR3316169	245	fasta.gz	Illumina	13749580575
ERR3316171	288	fasta.gz	Illumina	16454626436
ERR3332430	209	fasta.gz	Illumina	11772138482
ERR3332502	186	fasta.gz	Illumina	10296149269
ERR4162187	407	fasta.gz	Illumina	22410428987
ERR4183335	174	fasta.gz	Illumina	9710771495
ERR4183370	198	fasta.gz	Illumina	11143973197
ERR4183411	280	fasta.gz	Illumina	15447508380
SRR11773636	1081	fasta.gz	Illumina	69763163455
SRR16708361	101	fasta.gz	Illumina	6572390515
SRR22566726	196	fasta.gz	Illumina	12456902493
SRR22566727	295	fasta.gz	Illumina	18605489613
SRR25655883	286	fasta.gz	Illumina	15836426700
SRR25728151	75	fasta.gz	Illumina	4256148212
SRR25739586	62	fasta.gz	Illumina	3436654149
SRR25740020	91	fasta.gz	Illumina	5027503173
SRR25740145	277	fasta.gz	Illumina	15153605302
SRR25740398	753	fasta.gz	Illumina	42144279150
SRR25745629	324	fasta.gz	Illumina	17814559616
SRR25746014	145	fasta.gz	Illumina	7962038834
SRR25746037	133	fasta.gz	Illumina	7276548966
SRR25747816	477	fasta.gz	Illumina	26221180955
SRR25748129	588	fasta.gz	Illumina	31599428940
SRR25748633	878	fasta.gz	Illumina	54647644270
SRR25750764	656	fasta.gz	Illumina	36362554771
SRR27847756	109	fasta.gz	Illumina	5946438437
SRR6691953	137	fasta.gz	Illumina	8634139054
SRR25655945	1103	fasta.gz	Illumina	72794461728
SRR25741884	1076	fasta.gz	Illumina	70831211850
SRR25741982	1178	fasta.gz	Illumina	76527159984
SRR25745708	1516	fasta.gz	Illumina	100027265400
SRR25748453	1136	fasta.gz	Illumina	75500662200
SRR28395638	1965	fasta.gz	Illumina	129835587679
SRR28415499	1133	fasta.gz	Illumina	75383243629
ERR2531128	54	fastq.gz	PacBio	6472296916
ERR2854329	27	fastq.gz	PacBio	3803291548
ERR3041788	40	fastq.gz	PacBio	5635687903
ERR3130273	48	fastq.gz	PacBio	6738196386
ERR3313301	62	fastq.gz	PacBio	8852787465
ERR3313380	51	fastq.gz	PacBio	6182378960
ERR3313385	41	fastq.gz	PacBio	5844191910
SRR16708358	89	fastq.gz	PacBio	11793093059
SRR25655792	6	fastq.gz	PacBio	901662654
SRR25655840	7	fastq.gz	PacBio	1000168788
SRR25740156	51	fastq.gz	PacBio	7177205719
SRR25748136	422	fastq.gz	PacBio	58660801989
SRR25748588	10	fastq.gz	PacBio	1460972642
SRR25748598	40	fastq.gz	PacBio	5151773379
SRR25748609	4	fastq.gz	PacBio	230544866
SRR25748640	13	fastq.gz	PacBio	1858486876
SRR25750785	72	fastq.gz	PacBio	10233276515
SRR6691745	13	fastq.gz	PacBio	1028779129
SRR6691767	20	fastq.gz	PacBio	1604488176
SRR6691771	16	fastq.gz	PacBio	1176654868
SRR6691797	19	fastq.gz	PacBio	1508490130
SRR6691862	29	fastq.gz	PacBio	2278136744
SRR6691923	18	fastq.gz	PacBio	2170536359
SRR6691955	16	fastq.gz	PacBio	1234530083
SRR6691973	25	fastq.gz	PacBio	3366009720
SRR6691977	52	fastq.gz	PacBio	7356367229
SRR6691978	38	fastq.gz	PacBio	5362647428
ERR2695071	29	fastq.gz	PacBio	3897369805
ERR3313278	44	fastq.gz	PacBio	5986722238
SRR11747792	732	fastq.gz	PacBio	102582313962
SRR25382982	73	fastq.gz	PacBio	9885640255
SRR25384206	56	fastq.gz	PacBio	7431766812
SRR25655853	7	fastq.gz	PacBio	934694222
SRR25731320	522	fastq.gz	PacBio	74504853792
SRR25740403	998	fastq.gz	PacBio	140488575561
SRR25740404	262	fastq.gz	PacBio	30329999351
SRR25748913	821	fastq.gz	PacBio	114970068046
SRR25750557	291	fastq.gz	PacBio	36362572812
SRR25750565	298	fastq.gz	PacBio	26009965482
SRR28561998	803	fastq.gz	PacBio	93322705220
SRR30032343	361	fastq.gz	PacBio	43432779868
SRR30035854	251	fastq.gz	PacBio	23099267460
SRR30142028	147	fastq.gz	PacBio	12709916194
SRR30223076	686	fastq.gz	PacBio	84399096479
SRR30239171	176	fastq.gz	PacBio	16529749558
SRR30360954	387	fastq.gz	PacBio	34717537327
SRR6749919	12	fastq.gz	PacBio	956855076
ERR2531128	36	cram	PacBio	6472296916
ERR2854329	21	cram	PacBio	3803291548
ERR3041788	32	cram	PacBio	5635687903
ERR3130273	38	cram	PacBio	6738196386
ERR3313301	50	cram	PacBio	8852787465
ERR3313380	34	cram	PacBio	6182378960
ERR3313385	32	cram	PacBio	5844191910
SRR16708358	64	cram	PacBio	11793093059
SRR25655792	5	cram	PacBio	901662654
SRR25655840	5	cram	PacBio	1000168788
SRR25740156	40	cram	PacBio	7177205719
SRR25748136	320	cram	PacBio	58660801989
SRR25748588	8	cram	PacBio	1460972642
SRR25748598	29	cram	PacBio	5151773379
SRR25748609	1	cram	PacBio	230544866
SRR25748640	10	cram	PacBio	1858486876
SRR25750785	56	cram	PacBio	10233276515
SRR6691745	7	cram	PacBio	1028779129
SRR6691767	10	cram	PacBio	1604488176
SRR6691771	8	cram	PacBio	1176654868
SRR6691797	9	cram	PacBio	1508490130
SRR6691862	14	cram	PacBio	2278136744
SRR6691923	12	cram	PacBio	2170536359
SRR6691955	8	cram	PacBio	1234530083
SRR6691973	19	cram	PacBio	3366009720
SRR6691977	41	cram	PacBio	7356367229
SRR6691978	30	cram	PacBio	5362647428
ERR2695071	22	cram	PacBio	3897369805
ERR3313278	33	cram	PacBio	5986722238
SRR11747792	576	cram	PacBio	102582313962
SRR25382982	55	cram	PacBio	9885640255
SRR25384206	41	cram	PacBio	7431766812
SRR25655853	5	cram	PacBio	934694222
SRR25731320	409	cram	PacBio	74504853792
SRR25740403	779	cram	PacBio	140488575561
SRR25740404	197	cram	PacBio	30329999351
SRR25748913	638	cram	PacBio	114970068046
SRR25750557	232	cram	PacBio	36362572812
SRR25750565	192	cram	PacBio	26009965482
SRR28561998	610	cram	PacBio	93322705220
SRR30032343	281	cram	PacBio	43432779868
SRR30035854	165	cram	PacBio	23099267460
SRR30142028	94	cram	PacBio	12709916194
SRR30223076	501	cram	PacBio	84399096479
SRR30239171	119	cram	PacBio	16529749558
SRR30360954	245	cram	PacBio	34717537327
SRR6749919	7	cram	PacBio	956855076
ERR2531128	28	bam	PacBio	6472296916
ERR2854329	17	bam	PacBio	3803291548
ERR3041788	27	bam	PacBio	5635687903
ERR3130273	29	bam	PacBio	6738196386
ERR3313301	38	bam	PacBio	8852787465
ERR3313380	28	bam	PacBio	6182378960
ERR3313385	27	bam	PacBio	5844191910
SRR16708358	50	bam	PacBio	11793093059
SRR25655792	4	bam	PacBio	901662654
SRR25655840	5	bam	PacBio	1000168788
SRR25740156	30	bam	PacBio	7177205719
SRR25748136	255	bam	PacBio	58660801989
SRR25748588	6	bam	PacBio	1460972642
SRR25748598	22	bam	PacBio	5151773379
SRR25748609	3	bam	PacBio	230544866
SRR25748640	8	bam	PacBio	1858486876
SRR25750785	43	bam	PacBio	10233276515
SRR6691745	6	bam	PacBio	1028779129
SRR6691767	9	bam	PacBio	1604488176
SRR6691771	6	bam	PacBio	1176654868
SRR6691797	8	bam	PacBio	1508490130
SRR6691862	12	bam	PacBio	2278136744
SRR6691923	9	bam	PacBio	2170536359
SRR6691955	6	bam	PacBio	1234530083
SRR6691973	15	bam	PacBio	3366009720
SRR6691977	31	bam	PacBio	7356367229
SRR6691978	23	bam	PacBio	5362647428
ERR2695071	17	bam	PacBio	3897369805
ERR3313278	28	bam	PacBio	5986722238
SRR11747792	447	bam	PacBio	102582313962
SRR25382982	42	bam	PacBio	9885640255
SRR25384206	32	bam	PacBio	7431766812
SRR25655853	4	bam	PacBio	934694222
SRR25731320	316	bam	PacBio	74504853792
SRR25740403	590	bam	PacBio	140488575561
SRR25740404	137	bam	PacBio	30329999351
SRR25748913	493	bam	PacBio	114970068046
SRR25750557	160	bam	PacBio	36362572812
SRR25750565	147	bam	PacBio	26009965482
SRR28561998	423	bam	PacBio	93322705220
SRR30032343	206	bam	PacBio	43432779868
SRR30035854	119	bam	PacBio	23099267460
SRR30142028	72	bam	PacBio	12709916194
SRR30223076	361	bam	PacBio	84399096479
SRR30239171	87	bam	PacBio	16529749558
SRR30360954	179	bam	PacBio	34717537327
SRR6749919	5	bam	PacBio	956855076
ERR2531128	50	fastq	PacBio	6472296916
ERR2854329	29	fastq	PacBio	3803291548
ERR3041788	43	fastq	PacBio	5635687903
ERR3130273	52	fastq	PacBio	6738196386
ERR3313301	69	fastq	PacBio	8852787465
ERR3313380	49	fastq	PacBio	6182378960
ERR3313385	46	fastq	PacBio	5844191910
SRR16708358	91	fastq	PacBio	11793093059
SRR25655792	8	fastq	PacBio	901662654
SRR25655840	8	fastq	PacBio	1000168788
SRR25740156	55	fastq	PacBio	7177205719
SRR25748136	485	fastq	PacBio	58660801989
SRR25748588	11	fastq	PacBio	1460972642
SRR25748598	40	fastq	PacBio	5151773379
SRR25748609	1	fastq	PacBio	230544866
SRR25748640	14	fastq	PacBio	1858486876
SRR25750785	77	fastq	PacBio	10233276515
SRR6691745	8	fastq	PacBio	1028779129
SRR6691767	13	fastq	PacBio	1604488176
SRR6691771	10	fastq	PacBio	1176654868
SRR6691797	12	fastq	PacBio	1508490130
SRR6691862	18	fastq	PacBio	2278136744
SRR6691923	17	fastq	PacBio	2170536359
SRR6691955	11	fastq	PacBio	1234530083
SRR6691973	26	fastq	PacBio	3366009720
SRR6691977	56	fastq	PacBio	7356367229
SRR6691978	41	fastq	PacBio	5362647428
ERR2695071	33	fastq	PacBio	3897369805
ERR3313278	46	fastq	PacBio	5986722238
SRR11747792	875	fastq	PacBio	102582313962
SRR25382982	74	fastq	PacBio	9885640255
SRR25384206	58	fastq	PacBio	7431766812
SRR25655853	7	fastq	PacBio	934694222
SRR25731320	607	fastq	PacBio	74504853792
SRR25740403	1078	fastq	PacBio	140488575561
SRR25740404	285	fastq	PacBio	30329999351
SRR25748913	897	fastq	PacBio	114970068046
SRR25750557	287	fastq	PacBio	36362572812
SRR25750565	204	fastq	PacBio	26009965482
SRR28561998	736	fastq	PacBio	93322705220
SRR30032343	363	fastq	PacBio	43432779868
SRR30035854	192	fastq	PacBio	23099267460
SRR30142028	100	fastq	PacBio	12709916194
SRR30223076	646	fastq	PacBio	84399096479
SRR30239171	133	fastq	PacBio	16529749558
SRR30360954	269	fastq	PacBio	34717537327
SRR6749919	7	fastq	PacBio	956855076
ERR2531128	35	fasta.gz	PacBio	6472296916
ERR2854329	21	fasta.gz	PacBio	3803291548
ERR3041788	31	fasta.gz	PacBio	5635687903
ERR3130273	37	fasta.gz	PacBio	6738196386
ERR3313301	48	fasta.gz	PacBio	8852787465
ERR3313380	34	fasta.gz	PacBio	6182378960
ERR3313385	32	fasta.gz	PacBio	5844191910
SRR16708358	65	fasta.gz	PacBio	11793093059
SRR25655792	6	fasta.gz	PacBio	901662654
SRR25655840	7	fasta.gz	PacBio	1000168788
SRR25740156	39	fasta.gz	PacBio	7177205719
SRR25748136	317	fasta.gz	PacBio	58660801989
SRR25748588	8	fasta.gz	PacBio	1460972642
SRR25748598	28	fasta.gz	PacBio	5151773379
SRR25748609	2	fasta.gz	PacBio	230544866
SRR25748640	11	fasta.gz	PacBio	1858486876
SRR25750785	55	fasta.gz	PacBio	10233276515
SRR6691745	6	fasta.gz	PacBio	1028779129
SRR6691767	9	fasta.gz	PacBio	1604488176
SRR6691771	7	fasta.gz	PacBio	1176654868
SRR6691797	8	fasta.gz	PacBio	1508490130
SRR6691862	13	fasta.gz	PacBio	2278136744
SRR6691923	12	fasta.gz	PacBio	2170536359
SRR6691955	7	fasta.gz	PacBio	1234530083
SRR6691973	19	fasta.gz	PacBio	3366009720
SRR6691977	41	fasta.gz	PacBio	7356367229
SRR6691978	29	fasta.gz	PacBio	5362647428
ERR2695071	21	fasta.gz	PacBio	3897369805
ERR3313278	33	fasta.gz	PacBio	5986722238
SRR11747792	555	fasta.gz	PacBio	102582313962
SRR25382982	53	fasta.gz	PacBio	9885640255
SRR25384206	40	fasta.gz	PacBio	7431766812
SRR25655853	5	fasta.gz	PacBio	934694222
SRR25731320	397	fasta.gz	PacBio	74504853792
SRR25740403	743	fasta.gz	PacBio	140488575561
SRR25740404	151	fasta.gz	PacBio	30329999351
SRR25748913	610	fasta.gz	PacBio	114970068046
SRR25750557	183	fasta.gz	PacBio	36362572812
SRR25750565	157	fasta.gz	PacBio	26009965482
SRR28561998	498	fasta.gz	PacBio	93322705220
SRR30032343	232	fasta.gz	PacBio	43432779868
SRR30035854	123	fasta.gz	PacBio	23099267460
SRR30142028	72	fasta.gz	PacBio	12709916194
SRR30223076	421	fasta.gz	PacBio	84399096479
SRR30239171	93	fasta.gz	PacBio	16529749558
SRR30360954	188	fasta.gz	PacBio	34717537327
SRR6749919	5	fasta.gz	PacBio	956855076
ERR2531128	29	fasta	PacBio	6472296916
ERR2854329	17	fasta	PacBio	3803291548
ERR3041788	26	fasta	PacBio	5635687903
ERR3130273	31	fasta	PacBio	6738196386
ERR3313301	41	fasta	PacBio	8852787465
ERR3313380	29	fasta	PacBio	6182378960
ERR3313385	28	fasta	PacBio	5844191910
SRR16708358	53	fasta	PacBio	11793093059
SRR25655792	4	fasta	PacBio	901662654
SRR25655840	4	fasta	PacBio	1000168788
SRR25740156	33	fasta	PacBio	7177205719
SRR25748136	271	fasta	PacBio	58660801989
SRR25748588	7	fasta	PacBio	1460972642
SRR25748598	24	fasta	PacBio	5151773379
SRR25748609	1	fasta	PacBio	230544866
SRR25748640	9	fasta	PacBio	1858486876
SRR25750785	46	fasta	PacBio	10233276515
SRR6691745	5	fasta	PacBio	1028779129
SRR6691767	8	fasta	PacBio	1604488176
SRR6691771	6	fasta	PacBio	1176654868
SRR6691797	7	fasta	PacBio	1508490130
SRR6691862	11	fasta	PacBio	2278136744
SRR6691923	10	fasta	PacBio	2170536359
SRR6691955	6	fasta	PacBio	1234530083
SRR6691973	16	fasta	PacBio	3366009720
SRR6691977	34	fasta	PacBio	7356367229
SRR6691978	25	fasta	PacBio	5362647428
ERR2695071	18	fasta	PacBio	3897369805
ERR3313278	29	fasta	PacBio	5986722238
SRR11747792	494	fasta	PacBio	102582313962
SRR25382982	45	fasta	PacBio	9885640255
SRR25384206	35	fasta	PacBio	7431766812
SRR25655853	4	fasta	PacBio	934694222
SRR25731320	390	fasta	PacBio	74504853792
SRR25740403	687	fasta	PacBio	140488575561
SRR25740404	137	fasta	PacBio	30329999351
SRR25748913	577	fasta	PacBio	114970068046
SRR25750557	178	fasta	PacBio	36362572812
SRR25750565	133	fasta	PacBio	26009965482
SRR28561998	433	fasta	PacBio	93322705220
SRR30032343	208	fasta	PacBio	43432779868
SRR30035854	109	fasta	PacBio	23099267460
SRR30142028	60	fasta	PacBio	12709916194
SRR30223076	385	fasta	PacBio	84399096479
SRR30239171	82	fasta	PacBio	16529749558
SRR30360954	165	fasta	PacBio	34717537327
SRR6749919	4	fasta	PacBio	956855076
